origin,dest,weight
0622,0513,100
0622,0530,100
0622,0546,100
0622,0585,100
0622,0590,100
0622,0627,100
0622,0642,100
0622,0772,100
0622,0855,100
0622,1674,100
0622,1709,100
0622,1892,100
0622,1916,100
0626,0310,100
0626,0392,100
0626,0396,100
0626,0484,100
0626,0513,100
0626,0547,100
0626,0575,100
0626,0603,100
0626,0638,100
0626,1525,100
0626,1783,100
0627,0307,100
0627,0355,100
0627,0356,100
0627,0394,100
0627,0502,100
0627,0503,100
0627,0505,100
0627,0569,100
0627,0603,100
0627,0606,100
0627,0622,100
0627,1783,100
0627,1916,100
0627,1931,100
0629,0502,100
0629,0503,100
0629,0537,100
0629,0575,100
0629,0579,100
0629,0626,100
0629,0637,100
0629,0638,100
0629,1525,100
0629,1783,100
0632,0034,100
0632,0310,100
0632,0331,100
0632,0342,100
0632,0345,100
0632,0358,100
0632,0392,100
0632,0451,100
0632,0502,100
0632,0503,100
0632,0589,100
0632,0603,100
0632,0620,100
0632,0627,100
0632,0637,100
0632,0758,100
0632,0794,100
0632,0796,100
0632,0855,100
0632,1621,100
0632,1892,100
0632,1931,100
0637,0034,100
0637,0202,100
0637,0307,100
0637,0310,100
0637,0321,100
0637,0342,100
0637,0353,100
0637,0384,100
0637,0392,100
0637,0402,100
0637,0553,100
0637,0575,100
0637,0576,100
0637,0579,100
0637,0590,100
0637,0597,100
0637,0626,100
0637,0629,100
0637,0642,100
0637,0772,100
0637,0794,100
0637,0796,100
0637,1525,100
0637,1674,100
0637,1842,100
0637,1884,100
0637,1904,100
0637,1930,100
0637,1931,100
0638,0344,100
0638,0363,100
0638,0394,100
0638,0537,100
0638,0579,100
0638,0629,100
0638,0637,100
0638,1525,100
0638,1916,100
0642,0356,100
0642,0363,100
0642,0394,100
0642,0484,100
0642,0503,100
0642,0513,100
0642,0523,100
0642,0542,100
0642,0545,100
0642,0556,100
0642,0584,100
0642,0585,100
0642,0603,100
0642,0613,100
0642,0622,100
0642,0637,100
0642,0772,100
0642,0855,100
0642,1581,100
0642,1621,100
0642,1674,100
0642,1783,100
0642,1892,100
0642,1927,100
0654,0597,100
0654,0610,100
0654,0677,100
0654,0717,100
0654,0748,100
0654,0758,100
0654,0855,100
0654,1674,100
0654,1676,100
0654,1695,100
0664,0344,100
0664,0363,100
0664,0505,100
0664,0584,100
0664,0613,100
0664,0622,100
0664,0677,100
0664,0716,100
0664,0772,100
0664,0796,100
0664,0851,100
0664,0855,100
0664,0873,100
0664,1924,100
0668,0196,100
0668,0200,100
0668,0202,100
0668,0209,100
0668,0214,100
0668,0228,100
0668,0263,100
0668,0289,100
0668,0297,100
0668,0304,100
0668,0344,100
0668,0345,100
0668,0363,100
0668,0599,100
0668,0772,100
0668,0855,100
0668,0873,100
0668,0917,100
0668,0984,100
0668,1734,100
0668,1740,100
0668,1955,100
0677,0505,100
0677,0518,100
0677,0654,100
0677,0718,100
0677,0758,100
0677,0855,100
0677,1714,100
0678,0518,100
0678,0597,100
0678,0715,100
0678,0716,100
0678,0717,100
0678,0748,100
0678,0758,100
0678,1674,100
0678,1676,100
0678,1695,100
0687,0344,100
0687,0363,100
0687,0530,100
0687,0590,100
0687,0677,100
0687,0678,100
0687,0772,100
0687,0855,100
0687,0856,100
0687,1695,100
0687,1709,100
0687,1714,100
0687,1924,100
0689,0307,100
0689,0321,100
0689,0356,100
0689,0363,100
0689,0482,100
0689,0518,100
0689,0545,100
0689,0590,100
0689,0620,100
0689,0642,100
0689,0733,100
0689,0870,100
0703,0518,100
0703,0584,100
0703,0715,100
0703,0758,100
0703,0855,100
0703,0873,100
0703,1676,100
0703,1709,100
0707,0216,100
0707,0236,100
0707,0307,100
0707,0321,100
0707,0363,100
0707,0505,100
0707,0518,100
0707,0523,100
0707,0599,100
0707,0637,100
0707,0733,100
0707,1931,100
0715,0344,100
0715,0363,100
0715,0489,100
0715,0512,100
0715,0530,100
0715,0622,100
0715,0642,100
0715,0748,100
0715,0796,100
0715,0828,100
0715,0855,100
0715,1655,100
0715,1674,100
0715,1676,100
0716,0505,100
0716,0513,100
0716,0597,100
0716,0678,100
0716,0687,100
0716,0715,100
0716,0777,100
0716,0855,100
0716,0873,100
0716,1655,100
0717,0505,100
0717,0512,100
0717,0703,100
0717,0758,100
0717,1674,100
0717,1676,100
0717,1695,100
0718,0344,100
0718,0402,100
0718,0489,100
0718,0502,100
0718,0512,100
0718,0590,100
0718,0622,100
0718,0642,100
0718,0677,100
0718,0678,100
0718,0772,100
0718,0855,100
0718,0856,100
0718,1655,100
0718,1676,100
0718,1695,100
0718,1709,100
0718,1714,100
0718,1924,100
0718,1930,100
0733,0216,100
0733,0281,100
0733,0297,100
0733,0304,100
0733,0307,100
0733,0356,100
0733,0363,100
0733,0505,100
0733,0599,100
0733,0610,100
0733,0620,100
0733,0689,100
0733,0707,100
0733,0796,100
0733,0870,100
0733,1927,100
0736,0034,100
0736,0310,100
0736,0321,100
0736,0339,100
0736,0345,100
0736,0355,100
0736,0361,100
0736,0384,100
0736,0392,100
0736,0400,100
0736,0457,100
0736,0479,100
0736,0484,100
0736,0546,100
0736,0569,100
0736,0599,100
0736,0603,100
0736,1696,100
0736,1942,100
0737,0022,100
0737,0063,100
0737,0070,100
0737,0072,100
0737,0079,100
0737,0081,100
0737,0085,100
0737,0086,100
0737,0098,100
0737,0363,100
0737,1663,100
0737,1722,100
0737,1940,100
0738,0263,100
0738,0344,100
0738,0512,100
0738,0599,100
0738,0772,100
0738,0826,100
0738,1667,100
0743,0599,100
0743,0758,100
0743,0796,100
0743,0823,100
0743,0848,100
0743,0861,100
0743,0983,100
0743,0984,100
0743,0988,100
0743,1652,100
0743,1658,100
0743,1894,100
0744,0599,100
0744,0772,100
0744,0784,100
0744,0826,100
0744,1723,100
0748,0394,100
0748,0489,100
0748,0502,100
0748,0503,100
0748,0542,100
0748,0590,100
0748,0597,100
0748,0606,100
0748,0642,100
0748,0654,100
0748,0703,100
0748,0718,100
0748,0779,100
0748,0840,100
0748,0867,100
0748,1676,100
0748,1924,100
0753,0268,100
0753,0344,100
0753,0363,100
0753,0756,100
0753,0770,100
0753,0820,100
0753,0824,100
0753,0828,100
0753,0858,100
0753,0865,100
0753,0867,100
0753,0935,100
0753,1652,100
0753,1659,100
0753,1667,100
0753,1674,100
0753,1724,100
0753,1728,100
0753,1771,100
0755,0756,100
0755,0786,100
0755,0794,100
0755,0796,100
0755,0828,100
0755,0855,100
0755,0984,100
0755,1659,100
0756,0202,100
0756,0296,100
0756,0297,100
0756,0344,100
0756,0518,100
0756,0599,100
0756,0758,100
0756,0762,100
0756,0794,100
0756,0815,100
0756,0828,100
0756,0855,100
0756,0917,100
0756,0957,100
0756,1652,100
0756,1883,100
0756,1894,100
0756,1945,100
0757,0268,100
0757,0344,100
0757,0363,100
0757,0518,100
0757,0794,100
0757,0797,100
0757,0823,100
0757,0824,100
0757,0826,100
0757,0856,100
0757,0867,100
0757,0873,100
0757,0935,100
0757,1728,100
0757,1771,100
0758,0014,100
0758,0034,100
0758,0202,100
0758,0267,100
0758,0268,100
0758,0297,100
0758,0301,100
0758,0307,100
0758,0321,100
0758,0355,100
0758,0362,100
0758,0402,100
0758,0482,100
0758,0489,100
0758,0531,100
0758,0545,100
0758,0610,100
0758,0613,100
0758,0620,100
0758,0632,100
0758,0677,100
0758,0718,100
0758,0744,100
0758,0753,100
0758,0757,100
0758,0798,100
0758,0828,100
0758,0848,100
0758,0851,100
0758,0856,100
0758,0865,100
0758,0873,100
0758,0935,100
0758,0957,100
0758,0984,100
0758,1621,100
0758,1658,100
0758,1676,100
0758,1728,100
0758,1783,100
0758,1883,100
0758,1884,100
0758,1892,100
0758,1927,100
0758,1930,100
0762,0268,100
0762,0344,100
0762,0363,100
0762,0599,100
0762,0753,100
0762,0756,100
0762,0820,100
0762,0828,100
0762,0848,100
0762,0856,100
0762,0858,100
0762,0957,100
0762,0988,100
0762,1658,100
0762,1659,100
0762,1669,100
0762,1883,100
0765,0010,100
0765,0048,100
0765,0114,100
0765,1987,100
0766,0344,100
0766,0363,100
0766,0505,100
0766,0518,100
0766,0664,100
0766,0757,100
0766,0777,100
0766,0785,100
0766,0797,100
0766,0824,100
0766,0828,100
0766,1709,100
0766,1719,100
0770,0518,100
0770,0599,100
0770,0715,100
0770,0753,100
0770,0758,100
0770,0794,100
0770,0848,100
0770,0866,100
0770,1667,100
0770,1771,100
0772,0014,100
0772,0034,100
0772,0141,100
0772,0193,100
0772,0200,100
0772,0228,100
0772,0263,100
0772,0281,100
0772,0297,100
0772,0301,100
0772,0307,100
0772,0312,100
0772,0321,100
0772,0345,100
0772,0355,100
0772,0356,100
0772,0362,100
0772,0392,100
0772,0402,100
0772,0489,100
0772,0502,100
0772,0503,100
0772,0512,100
0772,0513,100
0772,0603,100
0772,0620,100
0772,0637,100
0772,0664,100
0772,0687,100
0772,0715,100
0772,0717,100
0772,0718,100
0772,0748,100
0772,0777,100
0772,0784,100
0772,0785,100
0772,0788,100
0772,0798,100
0772,0809,100
0772,0824,100
0772,0826,100
0772,0845,100
0772,0928,100
0772,0946,100
0772,1507,100
0772,1640,100
0772,1652,100
0772,1667,100
0772,1684,100
0772,1711,100
0772,1842,100
0772,1894,100
0777,0344,100
0777,0489,100
0777,0502,100
0777,0530,100
0777,0534,100
0777,0590,100
0777,0606,100
0777,0642,100
0777,0664,100
0777,0796,100
0777,0851,100
0777,0867,100
0777,0873,100
0777,1719,100
0779,0344,100
0779,0363,100
0779,0505,100
0779,0512,100
0779,0513,100
0779,0518,100
0779,0664,100
0779,0772,100
0779,0777,100
0779,0784,100
0779,0797,100
0779,0809,100
0779,0823,100
0779,1674,100
0779,1709,100
0784,0344,100
0784,0363,100
0784,0513,100
0784,0518,100
0784,0744,100
0784,0757,100
0784,0779,100
0784,0785,100
0784,0809,100
0784,0824,100
0784,1674,100
0784,1709,100
0784,1719,100
0784,1723,100
0784,1783,100
0785,0344,100
0785,0363,100
0785,0505,100
0785,0518,100
0785,0530,100
0785,0766,100
0785,0777,100
0785,0788,100
0785,0798,100
0785,0809,100
0785,0823,100
0785,0861,100
0785,1723,100
0786,0202,100
0786,0252,100
0786,0518,100
0786,0756,100
0786,0772,100
0786,0794,100
0786,0873,100
0786,0983,100
0786,0984,100
0786,1945,100
0788,0344,100
0788,0599,100
0788,0758,100
0788,0797,100
0788,0828,100
0788,0845,100
0788,0867,100
0794,0202,100
0794,0268,100
0794,0299,100
0794,0394,100
0794,0402,100
0794,0505,100
0794,0518,100
0794,0637,100
0794,0756,100
0794,0757,100
0794,0770,100
0794,0823,100
0794,0828,100
0794,0866,100
0794,0867,100
0794,0917,100
0794,0946,100
0794,0957,100
0794,1507,100
0794,1674,100
0794,1684,100
0794,1702,100
0794,1706,100
0794,1721,100
0794,1724,100
0794,1728,100
0794,1894,100
0794,1942,100
0796,0034,100
0796,0200,100
0796,0226,100
0796,0228,100
0796,0289,100
0796,0296,100
0796,0304,100
0796,0310,100
0796,0321,100
0796,0345,100
0796,0355,100
0796,0362,100
0796,0402,100
0796,0457,100
0796,0489,100
0796,0502,100
0796,0505,100
0796,0513,100
0796,0546,100
0796,0585,100
0796,0603,100
0796,0620,100
0796,0632,100
0796,0715,100
0796,0738,100
0796,0756,100
0796,0762,100
0796,0766,100
0796,0770,100
0796,0777,100
0796,0779,100
0796,0784,100
0796,0785,100
0796,0786,100
0796,0788,100
0796,0823,100
0796,0858,100
0796,0866,100
0796,0874,100
0796,0917,100
0796,0957,100
0796,0983,100
0796,0984,100
0796,0988,100
0796,1652,100
0796,1659,100
0796,1674,100
0796,1684,100
0796,1685,100
0796,1724,100
0796,1728,100
0796,1734,100
0796,1771,100
0796,1883,100
0796,1904,100
0796,1942,100
0797,0268,100
0797,0301,100
0797,0356,100
0797,0394,100
0797,0512,100
0797,0518,100
0797,0542,100
0797,0757,100
0797,0766,100
0797,0779,100
0797,0784,100
0797,0794,100
0797,0824,100
0797,0845,100
0797,0856,100
0797,0870,100
0797,0874,100
0797,1674,100
0797,1721,100
0798,0599,100
0798,0664,100
0798,0757,100
0798,0770,100
0798,0784,100
0798,0788,100
0798,0861,100
0798,0867,100
0798,0874,100
0798,1667,100
0798,1676,100
0798,1723,100
0809,0344,100
0809,0363,100
0809,0512,100
0809,0777,100
0809,0785,100
0809,0823,100
0809,0824,100
0809,0828,100
0809,0865,100
0809,1674,100
0809,1719,100
0815,0296,100
0815,0772,100
0815,0794,100
0815,0855,100
0815,0907,100
0815,0984,100
0815,1652,100
0815,1721,100
0820,0268,100
0820,0344,100
0820,0518,100
0820,0599,100
0820,0757,100
0820,0758,100
0820,0828,100
0820,0856,100
0820,0858,100
0820,0935,100
0820,1658,100
0820,1659,100
0820,1721,100
0823,0344,100
0823,0599,100
0823,0758,100
0823,0794,100
0823,0828,100
0823,0865,100
0823,1659,100
0823,1667,100
0823,1771,100
0823,1842,100
0824,0301,100
0824,0344,100
0824,0363,100
0824,0513,100
0824,0518,100
0824,0599,100
0824,0664,100
0824,0748,100
0824,0753,100
0824,0784,100
0824,0785,100
0824,0794,100
0824,0797,100
0824,0798,100
0824,0809,100
0824,0826,100
0824,0828,100
0824,0861,100
0824,1674,100
0826,0356,100
0826,0394,100
0826,0502,100
0826,0530,100
0826,0590,100
0826,0637,100
0826,0642,100
0826,0744,100
0826,0748,100
0826,0757,100
0826,0794,100
0826,0797,100
0826,0798,100
0826,0809,100
0826,0824,100
0826,0828,100
0826,0870,100
0826,1655,100
0826,1883,100
0828,0200,100
0828,0203,100
0828,0209,100
0828,0216,100
0828,0225,100
0828,0228,100
0828,0236,100
0828,0263,100
0828,0289,100
0828,0304,100
0828,0321,100
0828,0489,100
0828,0546,100
0828,0668,100
0828,0687,100
0828,0715,100
0828,0755,100
0828,0762,100
0828,0815,100
0828,0823,100
0828,0824,100
0828,0826,100
0828,0848,100
0828,0861,100
0828,0983,100
0828,0984,100
0828,0988,100
0828,1652,100
0828,1659,100
0828,1734,100
0828,1742,100
0840,0344,100
0840,0505,100
0840,0518,100
0840,0613,100
0840,0664,100
0840,0796,100
0840,0826,100
0840,0851,100
0840,0873,100
0845,0263,100
0845,0268,100
0845,0297,100
0845,0363,100
0845,0518,100
0845,0744,100
0845,0753,100
0845,0794,100
0845,0797,100
0845,0824,100
0845,0826,100
0845,0848,100
0845,0861,100
0845,0867,100
0845,0873,100
0845,1659,100
0847,0344,100
0847,0599,100
0847,0753,100
0847,0758,100
0847,0796,100
0847,0820,100
0847,0848,100
0847,0855,100
0847,0856,100
0847,0858,100
0847,0861,100
0847,0946,100
0847,0983,100
0847,0988,100
0847,1659,100
0847,1706,100
0847,1894,100
0848,0344,100
0848,0363,100
0848,0518,100
0848,0599,100
0848,0757,100
0848,0758,100
0848,0770,100
0848,0797,100
0848,0820,100
0848,0823,100
0848,0935,100
0848,1659,100
0848,1721,100
0848,1771,100
0851,0344,100
0851,0363,100
0851,0489,100
0851,0505,100
0851,0513,100
0851,0597,100
0851,0613,100
0851,0664,100
0851,0715,100
0851,0718,100
0851,0772,100
0851,0796,100
0851,0826,100
0851,0855,100
0851,0873,100
0851,0879,100
0851,1924,100
0852,0344,100
0852,0361,100
0852,0362,100
0852,0384,100
0852,0392,100
0852,0405,100
0855,0034,100
0855,0202,100
0855,0216,100
0855,0228,100
0855,0236,100
0855,0263,100
0855,0281,100
0855,0299,100
0855,0307,100
0855,0321,100
0855,0355,100
0855,0356,100
0855,0362,100
0855,0392,100
0855,0402,100
0855,0489,100
0855,0503,100
0855,0512,100
0855,0530,100
0855,0531,100
0855,0542,100
0855,0545,100
0855,0546,100
0855,0590,100
0855,0597,100
0855,0603,100
0855,0610,100
0855,0642,100
0855,0718,100
0855,0744,100
0855,0762,100
0855,0845,100
0855,0858,100
0855,0873,100
0855,0917,100
0855,0957,100
0855,0983,100
0855,0984,100
0855,0988,100
0855,1507,100
0855,1655,100
0855,1667,100
0855,1676,100
0855,1706,100
0855,1723,100
0855,1734,100
0855,1771,100
0855,1783,100
0855,1883,100
0856,0202,100
0856,0296,100
0856,0301,100
0856,0344,100
0856,0363,100
0856,0518,100
0856,0753,100
0856,0758,100
0856,0809,100
0856,0815,100
0856,0845,100
0856,0848,100
0856,0861,100
0856,0865,100
0856,0867,100
0856,0917,100
0856,0935,100
0856,0983,100
0856,0984,100
0856,1659,100
0858,0344,100
0858,0363,100
0858,0518,100
0858,0599,100
0858,0718,100
0858,0753,100
0858,0757,100
0858,0820,100
0858,0847,100
0858,0935,100
0858,0988,100
0858,1621,100
0858,1706,100
0861,0363,100
0861,0664,100
0861,0756,100
0861,0757,100
0861,0820,100
0861,0823,100
0861,0847,100
0861,0856,100
0861,0917,100
0861,0983,100
0861,0984,100
0861,0988,100
0861,1652,100
0861,1658,100
0861,1667,100
0861,1684,100
0861,1706,100
0861,1883,100
0865,0263,100
0865,0268,100
0865,0297,100
0865,0394,100
0865,0518,100
0865,0753,100
0865,0788,100
0865,0794,100
0865,0824,100
0865,0826,100
0865,0848,100
0865,0856,100
0865,0861,100
0865,0867,100
0865,0873,100
0865,0879,100
0866,0344,100
0866,0363,100
0866,0518,100
0866,0599,100
0866,0664,100
0866,0753,100
0866,0770,100
0866,0794,100
0866,0848,100
0866,1724,100
0866,1771,100
0867,0263,100
0867,0297,100
0867,0505,100
0867,0512,100
0867,0513,100
0867,0518,100
0867,0542,100
0867,0738,100
0867,0777,100
0867,0785,100
0867,0794,100
0867,0824,100
0867,0856,100
0867,0865,100
0867,0874,100
0867,1674,100
0867,1709,100
0867,1719,100
0867,1883,100
0870,0236,100
0870,0297,100
0870,0356,100
0870,0363,100
0870,0513,100
0870,0518,100
0870,0590,100
0870,0597,100
0870,0642,100
0870,0689,100
0870,0733,100
0870,0766,100
0870,0772,100
0870,0797,100
0870,0823,100
0870,0855,100
0870,1709,100
0870,1719,100
0870,1927,100
0873,0344,100
0873,0505,100
0873,0518,100
0873,0613,100
0873,0664,100
0873,0678,100
0873,0687,100
0873,0703,100
0873,0716,100
0873,0796,100
0873,0797,100
0873,0824,100
0873,0855,100
0873,0867,100
0873,1655,100
0873,1709,100
0873,1728,100
0873,1783,100
0874,0344,100
0874,0356,100
0874,0363,100
0874,0505,100
0874,0513,100
0874,0523,100
0874,0610,100
0874,0689,100
0874,0772,100
0874,0779,100
0874,0797,100
0874,0855,100
0874,1927,100
0879,0505,100
0879,0518,100
0879,0748,100
0879,0784,100
0879,0796,100
0879,1655,100
0879,1723,100
0880,0344,100
0880,0362,100
0880,0375,100
0880,0385,100
0880,0392,100
0880,0396,100
0880,0400,100
0880,0405,100
0880,0431,100
0880,0450,100
0880,0453,100
0881,0758,100
0881,0772,100
0881,0794,100
0881,0882,100
0881,0928,100
0881,0957,100
0881,0988,100
0882,0202,100
0882,0363,100
0882,0743,100
0882,0794,100
0882,0796,100
0882,0881,100
0882,0888,100
0882,0962,100
0882,0965,100
0882,0971,100
0882,0983,100
0882,0986,100
0882,0988,100
0882,0994,100
0882,1729,100
0882,1903,100
0888,0599,100
0888,0758,100
0888,0855,100
0888,0882,100
0888,0899,100
0888,0928,100
0888,0938,100
0888,0957,100
0888,0962,100
0888,0983,100
0888,0994,100
0888,1711,100
0889,0200,100
0889,0855,100
0889,0888,100
0889,0917,100
0889,0935,100
0889,0984,100
0889,0988,100
0889,1507,100
0889,1640,100
0889,1641,100
0889,1711,100
0889,1883,100
0893,0772,100
0893,0917,100
0893,1684,100
0893,1894,100
0899,0202,100
0899,0599,100
0899,0794,100
0899,0796,100
0899,0962,100
0899,0981,100
0899,0994,100
0899,1711,100
0899,1729,100
0899,1903,100
0907,0050,100
0907,0202,100
0907,0252,100
0907,0281,100
0907,0296,100
0907,0297,100
0907,0518,100
0907,0772,100
0907,0796,100
0907,0828,100
0907,0856,100
0907,0917,100
0907,1507,100
0907,1883,100
0917,0193,100
0917,0200,100
0917,0301,100
0917,0344,100
0917,0518,100
0917,0753,100
0917,0855,100
0917,0881,100
0917,0938,100
0917,0981,100
0917,1640,100
0917,1669,100
0917,1729,100
0928,0202,100
0928,0344,100
0928,0363,100
0928,0794,100
0928,0796,100
0928,0848,100
0928,0855,100
0928,0856,100
0928,0962,100
0928,0971,100
0928,0981,100
0928,0983,100
0928,0986,100
0928,0988,100
0928,0994,100
0928,1711,100
0928,1729,100
0928,1903,100
0935,0200,100
0935,0202,100
0935,0301,100
0935,0394,100
0935,0518,100
0935,0762,100
0935,0786,100
0935,0848,100
0935,0856,100
0935,0861,100
0935,0899,100
0935,0962,100
0935,0965,100
0935,0981,100
0935,0986,100
0935,1640,100
0935,1641,100
0935,1652,100
0935,1674,100
0935,1771,100
0938,0599,100
0938,0758,100
0938,0762,100
0938,0796,100
0938,0855,100
0938,0928,100
0938,0951,100
0938,0957,100
0938,1711,100
0938,1903,100
0944,0202,100
0944,0209,100
0944,0296,100
0944,0756,100
0944,0772,100
0944,1684,100
0944,1945,100
0946,0200,100
0946,0599,100
0946,0743,100
0946,0762,100
0946,0796,100
0946,0847,100
0946,0855,100
0946,0858,100
0946,0861,100
0946,0917,100
0946,0935,100
0946,0984,100
0946,1641,100
0946,1658,100
0946,1706,100
0946,1711,100
0946,1883,100
0951,0753,100
0951,0758,100
0951,0882,100
0951,0899,100
0951,0957,100
0951,0962,100
0951,0971,100
0951,0986,100
0951,1903,100
0957,0202,100
0957,0222,100
0957,0268,100
0957,0344,100
0957,0420,100
0957,0489,100
0957,0518,100
0957,0758,100
0957,0762,100
0957,0786,100
0957,0848,100
0957,0855,100
0957,0861,100
0957,0928,100
0957,0938,100
0957,0946,100
0957,0951,100
0957,0971,100
0957,0984,100
0957,1507,100
0957,1706,100
0962,0758,100
0962,0794,100
0962,0882,100
0962,0888,100
0962,0899,100
0962,0938,100
0962,0957,100
0962,0971,100
0962,0994,100
0962,1771,100
0965,0599,100
0965,0882,100
0965,0888,100
0965,0899,100
0965,0951,100
0965,0957,100
0965,0971,100
0965,0986,100
0965,1903,100
0971,0200,100
0971,0599,100
0971,0758,100
0971,0796,100
0971,0855,100
0971,0882,100
0971,0899,100
0971,0928,100
0971,0938,100
0971,0951,100
0971,0962,100
0971,0983,100
0971,0988,100
0971,0994,100
0971,1903,100
0981,0855,100
0981,0928,100
0981,0965,100
0981,0988,100
0981,1883,100
0983,0118,100
0983,0202,100
0983,0267,100
0983,0301,100
0983,0344,100
0983,0394,100
0983,0743,100
0983,0762,100
0983,0848,100
0983,0858,100
0983,0861,100
0983,0888,100
0983,0893,100
0983,0938,100
0983,0946,100
0983,1641,100
0983,1771,100
0984,0197,100
0984,0200,100
0984,0228,100
0984,0273,100
0984,0297,100
0984,0301,100
0984,0344,100
0984,0363,100
0984,0599,100
0984,0743,100
0984,0758,100
0984,0796,100
0984,0855,100
0984,0856,100
0984,0935,100
0984,0988,100
0984,1640,100
0984,1652,100
0984,1684,100
0984,1702,100
0984,1711,100
0986,0599,100
0986,0758,100
0986,0882,100
0986,0888,100
0986,0951,100
0986,0957,100
0986,0965,100
0986,0971,100
0986,1729,100
0986,1903,100
0988,0268,100
0988,0344,100
0988,0363,100
0988,0518,100
0988,0743,100
0988,0744,100
0988,0748,100
0988,0753,100
0988,0762,100
0988,0766,100
0988,0770,100
0988,0784,100
0988,0847,100
0988,0848,100
0988,0856,100
0988,0865,100
0988,0888,100
0988,0899,100
0988,0971,100
0988,1507,100
0994,0599,100
0994,0758,100
0994,0848,100
0994,0855,100
0994,0888,100
0994,0928,100
0994,0957,100
0994,0971,100
0994,0983,100
0994,0986,100
0994,1729,100
0995,0014,100
0995,0150,100
0995,0184,100
0995,0203,100
0995,0222,100
0995,0226,100
0995,0230,100
0995,0268,100
0995,0289,100
0995,0301,100
0995,0302,100
0995,0355,100
0995,0356,100
0995,0384,100
0995,0392,100
0995,0405,100
0995,0437,100
0995,0457,100
0995,0518,100
0995,0758,100
0995,0772,100
0995,0794,100
0995,0855,100
0995,0983,100
0995,1942,100
1507,0197,100
1507,0263,100
1507,0297,100
1507,0599,100
1507,0743,100
1507,0784,100
1507,0796,100
1507,0848,100
1507,0855,100
1507,0861,100
1507,0893,100
1507,0917,100
1507,0928,100
1507,0946,100
1507,0988,100
1507,1684,100
1507,1711,100
1509,0150,100
1509,0153,100
1509,0193,100
1509,0196,100
1509,0216,100
1509,0221,100
1509,0262,100
1509,0268,100
1509,0289,100
1509,0301,100
1509,0363,100
1509,0599,100
1509,0772,100
1509,0865,100
1509,0917,100
1509,0935,100
1509,1507,100
1509,1734,100
1509,1859,100
1525,0034,100
1525,0307,100
1525,0310,100
1525,0358,100
1525,0362,100
1525,0451,100
1525,0503,100
1525,0547,100
1525,0603,100
1525,0626,100
1525,0629,100
1525,0637,100
1525,0638,100
1525,1783,100
1525,1916,100
1581,0034,100
1581,0200,100
1581,0202,100
1581,0203,100
1581,0216,100
1581,0267,100
1581,0268,100
1581,0279,100
1581,0281,100
1581,0289,100
1581,0308,100
1581,0339,100
1581,0353,100
1581,0362,100
1581,0603,100
1581,0620,100
1581,0632,100
1581,0736,100
1581,0758,100
1581,0772,100
1581,0796,100
1581,0855,100
1581,1904,100
1586,0141,100
1586,0150,100
1586,0158,100
1586,0164,100
1586,0200,100
1586,0226,100
1586,0268,100
1586,0275,100
1586,0299,100
1586,0301,100
1586,0772,100
1586,0984,100
1586,1883,100
1586,1955,100
1598,0373,100
1598,0375,100
1598,0383,100
1598,0385,100
1598,0388,100
1598,0392,100
1598,0400,100
1598,0416,100
1598,0441,100
1598,0498,100
1598,1911,100
1621,0307,100
1621,0355,100
1621,0356,100
1621,0362,100
1621,0512,100
1621,0542,100
1621,0584,100
1621,0590,100
1621,0597,100
1621,0613,100
1621,0632,100
1621,0638,100
1621,0642,100
1621,0758,100
1621,0772,100
1621,0855,100
1621,1842,100
1621,1901,100
1621,1904,100
1621,1930,100
1640,0200,100
1640,0344,100
1640,0363,100
1640,0599,100
1640,0757,100
1640,0758,100
1640,0762,100
1640,0784,100
1640,0855,100
1640,0861,100
1640,0889,100
1640,0971,100
1640,0984,100
1640,1507,100
1640,1669,100
1640,1706,100
1641,0200,100
1641,0599,100
1641,0758,100
1641,0784,100
1641,0794,100
1641,0796,100
1641,0855,100
1641,0888,100
1641,0928,100
1641,0946,100
1641,0971,100
1641,0984,100
1641,1706,100
1651,0003,100
1651,0009,100
1651,0018,100
1651,0022,100
1651,0047,100
1651,0106,100
1651,0114,100
1651,0363,100
1651,1663,100
1651,1699,100
1651,1730,100
1651,1895,100
1652,0200,100
1652,0268,100
1652,0344,100
1652,0743,100
1652,0753,100
1652,0820,100
1652,0847,100
1652,0861,100
1652,0983,100
1652,1674,100
1652,1684,100
1652,1702,100
1652,1724,100
1652,1728,100
1655,0344,100
1655,0363,100
1655,0590,100
1655,0613,100
1655,0642,100
1655,0664,100
1655,0779,100
1655,0796,100
1655,0873,100
1655,0879,100
1658,0518,100
1658,0599,100
1658,0753,100
1658,0758,100
1658,0820,100
1658,0847,100
1658,0848,100
1658,0855,100
1658,0866,100
1658,0983,100
1658,0988,100
1658,1728,100
1659,0344,100
1659,0743,100
1659,0753,100
1659,0755,100
1659,0762,100
1659,0828,100
1659,0847,100
1659,0856,100
1659,0861,100
1663,0005,100
1663,0022,100
1663,0037,100
1663,0056,100
1663,0106,100
1663,1651,100
1663,1895,100
1667,0678,100
1667,0758,100
1667,0796,100
1667,0797,100
1667,0823,100
1667,0858,100
1667,1724,100
1669,0200,100
1669,0202,100
1669,0344,100
1669,0784,100
1669,0888,100
1669,0889,100
1669,0917,100
1669,0928,100
1669,0946,100
1669,0984,100
1669,1894,100
1674,0394,100
1674,0489,100
1674,0502,100
1674,0537,100
1674,0590,100
1674,0597,100
1674,0606,100
1674,0637,100
1674,0642,100
1674,0687,100
1674,0703,100
