id,name,lat,lon
910,Ts'ao Ju-lin,,
911,Tsai Chen,,
912,Bertrand Russell,,
913,C. I. Lewis,,
914,Chao Tzu-ch'en,,
915,Ernst Mach,,
916,Ku Chung-hsiu,,
917,Li An-che,,
918,Lu Chih-wei,,
919,Mei Yi-pao,,
920,Rickert,,
921,T. C. Chao,,
922,Whitehead,,
923,Y. P. Mei,,
924,Chang Tzu-p'ing,,
925,Yu Ta-fu,,
926,Gabriele D'Annunzio,,
927,Kahlil Gibran,,
928,Leonid Andreyev,,
929,Oscar Wilde,,
930,Leo Tolstoy,,
931,Turgenev,,
932,V. G. Korolenko,,
933,Chang Yuan-chi,,
934,Chang Weich'iao,,
935,Chi Yun,,
936,Chuang Yu,,
937,Hsia Juifang,,
938,Hsu Chih-ching,,
939,Kao Feng-ch'ien,,
940,Ku T'ing-lung,,
941,Pao Hsien-ch'ang,,
942,T. Ch'i-ch'ien,,
943,T. Chu-chuang,,
944,T. Fu-chiu,,
945,Chang Piao,,
946,Chao Erh-chen,,
947,Chao Erh-feng,,
948,Chao Erh-ts'ui,,
949,H. Kua-p'u,,
950,T. Ch'ing-kung,,
951,T. Chi-ho,,
952,T. Chieh-shan,,
953,T. Hsi-hou,,
954,T. T'ieh-shan,,
955,Chang Ching-yao,,
956,Chang T'ai-yen,,
957,Chao Tzu-ying,,
958,Shih Ying,,
959,Wang Shou-hua,,
960,Chao Shu-li,,
961,Liu T'ing-fang,,
962,Timothy T. Lew,,
963,A. A. Milne,,
964,Bernhard Karlgren,,
965,Buwei Yang,,
966,Ch'en Hengche,,
967,Chao Yi,,
968,Chu Chun-kuo,,
969,Lewis Carroll,,
970,Li Fang-kuei,,
971,Lo Ch'ang-p'ei,,
972,M. T. Hu,,
973,Otto Jespersen,,
974,Sophia H. Zen,,
975,T. Jen-shan,,
976,Yang Ch'uan,,
977,Yang Lien-sheng,,
978,Yang Pu-wei,,
979,Yang Wen-hui,,
980,Charles Jones Soong,,
981,Albert Gallatin,,
