id,name,lat,lon
559,Fei Hsiao-t'ung,,
560,Aoki Nobuzumi,,
561,Ch'en Kuang-yuan,,
562,Fukushima Yasumasa,,
563,Li Ch'un,,
564,Li Hung-chang,,
565,Nieh Shih-ch'eng,,
566,T. Kung-t'ing,,
567,T. Lang-hsi,,
568,Ch'en Huan,,
569,Ch'en Shu-fan,,
570,Feng Yu-mou,,
571,Han Fu-chu,,
572,Hu Ching-i,,
573,Huang Shao-hung,,
574,Li Ming-chung,,
575,Li Te-ch'uan,,
576,Lu Chien-chang,,
577,Lu Chung-lin,,
578,Ma Hung-k'uei,,
579,Sun Liang-ch'eng,,
580,Sun Yueh,,
581,T. Hsiao-po,,
582,T. Huan-chang,,
583,T. Li-seng,,
584,T. Yu-hsing,,
585,Wang Ch'eng-pin,,
586,Yen Hsiang-wen,,
587,Yi P'ei-chi,,
588,Feng Yu-lan,,
589,Fu Ssu-nien,,
590,Fu Tseng-hsiang,,
591,Fu Tso-yi,,
592,Archibald Clark-Kerr,,
593,Charles Tenney,,
594,Cordell Hull,,
595,David L. K. K'ung,,
596,H. E. Edwards,,
597,Henry L. Stimson,,
598,K'ung Fan-tz'u,,
599,K'ung Ping-chih,,
600,Li Chin-fan,,
601,Louis K'ung,,
602,Luella S. Miner,,
603,Mussolini,,
604,Rosamonde,,
605,Soong Ai-ling,,
606,T. Jui-t'ang,,
607,Wu T'ing-fang,,
608,Yu Ta-wei,,
609,Ho Ch'i-fang,,
610,Ho Chien,,
611,Ho Chung-han,,
612,Ho Hsiang-ning,,
613,Chao Jung-chen,,
614,Ho Hsiang-ku,,
615,Hsia Hsi,,
616,Hu Tsung-nan,,
617,Kuan Hsiang-ying,,
618,Ho Meng-hsiung,,
619,Ho Shu-heng,,
620,Chou Yin-jen,,
621,Ho Ch'i-min,,
622,Liu Hsien-shih,,
623,Mazzini,,
624,Sung Che-yuan,,
625,Umezu Yoshijiro,,
626,Wang Po-ling,,
627,Hsiang Ching-yu,,
628,Hsiao Fo-ch'eng,,
629,Hsiao Hua,,
630,Hsieh Chueh-tsai,,
631,Hsieh Hung-lai,,
632,Hsieh Ping-ying,,
633,Hsiung Fo-hsi,,
634,Hsiung Shih-hui,,
635,Hsiung Shih-li,,
636,Hsu Sun,,
637,Ma Liang,,
638,Madivostok,,
639,Niu Yung-chien,,
640,Sun Sheng-wu,,
641,T. Feng-jen,,
642,Hsu Chih-mo,,
643,Hsu Hai-tung,,
644,Hsu Hsin-liu,,
645,Hsu Mo,,
646,Hsu Pei-hung,,
647,Ch'ien Neng-hsun,,
648,Chou Shu-mou,,
649,Chu Ch'i-ch'ien,,
650,Chu Chia-pao,,
651,H. Shao-huai,,
652,Huang Tsung-hsi,,
653,Li Ching-hsi,,
654,Li i-shu,,
655,Li Kung,,
656,Prince Ch'ing,,
657,Prince Ch'un,,
658,T. Chingt'ien,,
659,T. Kan-ch'en,,
660,T. Kuang-ju,,
661,T. Kuei-hsin,,
662,T. Shao-p'u,,
663,Tai Hung-tz'u,,
664,Ts'ao Ju-lin,,
665,Wan-ch'ing-i,,
666,Wang I-t'ang,,
667,Wu Yueh,,
668,Yen Li yu-yao,,
669,Yen Yuan,,
670,Chou Shan-p'ei,,
671,Hsu Chung-ching,,
672,Hsu Ying,,
673,Li Fang-kuei,,
674,Li Hou-chi,,
675,Li Shao-pai,,
676,Lu Ch'eng-wu,,
677,Nishihara Kamezo,,
678,Sa Chen-ping,,
679,Shen Ting-Ian,,
680,Wang Shih-t'ung,,
681,Wang Yung-ch'uan,,
682,Hsu Ti-shan,,
683,Hsu Yung-ch'ang,,
684,Hu Feng,,
685,Ch'en Shu-tzu,,
686,Chao Sheng,,
687,Hu Ch'ing-jui,,
688,Hu Hsieh-san,,
689,Hu Mu-lan,,
690,Hu Wen-chao,,
691,Inonu,,
692,Ismet,,
693,Ku Ying-fen,,
694,Mustafa Kemal,,
695,T. Pohsienj,,
696,Ts'ai Chun,,
697,Hu Lin,,
698,Acheson,,
